iteration,index,r_cos_norm,z_sin_norm,nfp,stellarator_symmetric,placeholder_metric,elapsed_ms,feasible,fail_reason,source,evaluator_score,agg_score
0,0,1.000654903438777,0.0022584530950838996,3,True,1.002913356533861,9775.382667023223,True,,placeholder,,1.002913356533861
0,0,1.000101046406112,0.002151300771268889,3,True,1.0022523471773808,0.13045803643763065,True,,placeholder,,1.0022523471773808
0,0,1.0023952343598568,0.0017580524707250845,3,True,1.0041532868305818,0.08012499893084168,True,,placeholder,,1.0041532868305818
